booking_id,passenger_id,flight_id,booking_date,status,passport_number,seat_number,emergency_contact_name,emergency_contact_phone,status_is_invalid
B1950,P1181,UK049,2025-06-15 11:37:36.952,CONFIRMED,0f348a89cd438153,21B,5292b414c1b30739,+91-7484XXXX25,False
B1951,P1873,UK049,2026-03-18 11:37:36.952,CANCELLED,38f2a4b6687f8d11,3F,2cf37fbf8ef8c61b,+91-8585XXXX96,False
B1952,P1085,AI087,2025-10-18 11:37:36.952,CONFIRMED,a023a639d0b172f6,2C,d9372e49b0cd1db7,+91-7442XXXX89,False
B1953,P1466,AI152,2025-05-24 11:37:36.952,CANCELLED,1cde96041852e883,19A,307bbf327ad53b5b,+91-8625XXXX80,False
B1954,P1925,SJ240,2025-11-06 11:37:36.952,CONFIRMED,bef633e2f76b7516,2A,5e5accb67a9d9479,+91-6422XXXX01,False
B1955,P1052,AI212,2025-09-14 11:37:36.952,PENDING,6fddeca6b47e2b70,22B,03b3ac977f39d4bb,+91-6804XXXX87,False
B1956,P1859,AI064,2025-09-21 11:37:36.952,CONFIRMED,f1658ec1e9327fc9,3B,6cc50814966d43fa,+91-6788XXXX69,False
B1957,P1866,6F093,2025-06-07 11:37:36.952,CONFIRMED,84fe4f10ba3ee1d3,32E,a8087ca636fbc47e,+91-6823XXXX00,False
B1958,P1234,AI118,2025-04-28 11:37:36.952,PENDING,c9e80813fb134602,29C,889058649713c6c7,+91-7982XXXX11,False
B1959,P1958,AI172,2025-12-19 11:37:36.952,CONFIRMED,bc17d2507ef554fa,23D,5b165024c3ae8644,+91-8736XXXX33,False
B1960,P1778,6F183,2026-01-30 11:37:36.952,CANCELLED,5a4732fcf38b0aa0,27E,aab360bf1a702c68,+91-9708XXXX46,False
B1961,P1798,6F200,2025-07-15 11:37:36.952,CONFIRMED,075fbcb409c034e9,28A,85d0971d54331127,+91-9171XXXX18,False
B1962,P1432,SJ077,2025-12-23 11:37:36.952,CONFIRMED,f1fd81e483cc3dd4,18C,d53fd9dab1590d6e,+91-9146XXXX46,False
B1963,P1495,UK030,2026-02-24 11:37:36.952,CONFIRMED,cd92376584f7c9c6,27F,f12345655352933d,+91-6420XXXX01,False
B1964,P1998,SJ232,2025-05-21 11:37:36.952,PENDING,5592464b3cfb2aa6,18B,3826b3575325ccb0,+91-9876XXXX87,False
B1965,P1099,6F090,2026-01-29 11:37:36.952,CONFIRMED,911b39090fafa781,20D,d52749b91232636f,+91-9293XXXX79,False
B1966,P1989,UK002,2025-11-06 11:37:36.952,CONFIRMED,86284cda262e79a1,12B,725a7c020fbe0ee0,+91-8650XXXX12,False
B1967,P1598,AI154,2025-07-03 11:37:36.952,CANCELLED,0b2bca274c83b5bc,22C,2b63592397ea1a3f,+91-7527XXXX41,False
B1968,P1402,6F089,2025-10-11 11:37:36.952,CONFIRMED,560e7790f6792a7c,2D,eea23946f22997a4,+91-7995XXXX42,False
B1969,P1395,6F218,2026-04-08 11:37:36.952,CONFIRMED,85e23bff10a39d23,29A,ffd50f22af0b3149,+91-7919XXXX19,False
B1970,P1526,6F241,2025-11-26 11:37:36.952,CONFIRMED,8cae59766b3cd5c9,12B,bf94e85a554a2d80,+91-6445XXXX66,False
B1971,P1414,6F116,2025-08-20 11:37:36.952,CONFIRMED,9f9b0663d0db8ce9,2B,98cac4b725a6630e,+91-9521XXXX42,False
B1972,P1938,UK199,2025-04-18 11:37:36.952,CANCELLED,53715054c2386f98,19B,7ca599d13a8578d6,+91-7990XXXX16,False
B1973,P1612,SJ033,2025-04-28 11:37:36.952,CANCELLED,9497156bb646416b,8C,b6e35a6b689e89ae,+91-7733XXXX57,False
B1974,P1676,AI210,2025-08-03 11:37:36.952,PENDING,61ced3289899b74e,15B,4e77115269f61f12,+91-8906XXXX35,False
B1975,P1462,UK148,2025-08-26 11:37:36.952,UNKNOWN,389745b5fb79d50e,20E,e3ae249ca3d55cf6,+91-8108XXXX30,False
B1976,P1540,AI229,2025-08-27 11:37:36.952,PENDING,7692e97015b507d8,16F,8b4c095569dbe34f,+91-7327XXXX19,False
B1977,P1625,UK005,2026-01-01 11:37:36.952,PENDING,ca41b26ccbdb9c52,4A,05f15d18c7fcd751,+91-6793XXXX86,False
B1978,P1618,SJ080,2025-12-07 11:37:36.952,CONFIRMED,8b64e64f9a1097c5,12C,3cb3c30116d14902,+91-9868XXXX64,False
B1979,P1921,SJ092,2025-12-02 11:37:36.952,CANCELLED,5ccc46cb9d10f752,1F,237c97026721fcbb,+91-9722XXXX98,False
B1980,P1363,SJ055,2025-12-04 11:37:36.952,CANCELLED,c704f0d2a1942ab3,15A,e65e20825f896bcc,+91-9798XXXX48,False
B1981,P1129,AI239,2025-05-17 11:37:36.952,CONFIRMED,2520ab1d9439305b,19D,83658a6f832099da,+91-8999XXXX12,False
B1982,P1083,6F162,2025-06-17 11:37:36.952,UNKNOWN,09ef91abd6dc5598,7A,13d090884acd0811,+91-9635XXXX75,False
B1983,P1270,UK101,2025-06-28 11:37:36.952,UNKNOWN,6ea88a67c117196e,27A,45c1448a2bac4ced,+91-7128XXXX66,False
B1984,P1243,6F198,2025-04-25 11:37:36.952,CONFIRMED,02ff41f020b5d797,27F,3a5c9c30e03a12b6,+91-6955XXXX29,False
B1985,P1387,6F239,2025-09-28 11:37:36.952,CONFIRMED,3b3945a948b9dd7d,31F,6d42bd6817e77237,+91-9125XXXX92,False
B1986,P1213,SJ177,2025-10-07 11:37:36.952,CONFIRMED,5c9f5dbe2b8a282e,13F,36ebd8e559969fe1,+91-9232XXXX14,False
B1987,P1817,6F044,2026-03-12 11:37:36.952,CANCELLED,51103c13ca3b28d5,19F,dd0be93f204fd3bd,+91-8544XXXX63,False
B1988,P1165,6F248,2026-02-17 11:37:36.952,PENDING,79b2882397f6ad31,13A,7ae6c7d8dbc9e830,+91-6131XXXX64,False
B1989,P1790,6F002,2025-12-10 11:37:36.952,UNKNOWN,f5a99424541d1797,16F,0e0d6fff37446196,+91-6322XXXX40,False
B1990,P1058,SJ197,2026-03-31 11:37:36.952,CONFIRMED,b46559a190204be6,14B,6f20b81ba7567711,+91-9910XXXX81,False
B1991,P1601,UK091,2026-01-14 11:37:36.952,CANCELLED,6ffbf484280ac962,22E,2fdf592a9a9160d2,+91-6465XXXX28,False
B1992,P1882,6F215,2025-04-25 11:37:36.952,CONFIRMED,c104ffb0478cdfff,25C,248c7dca73243f0c,+91-7851XXXX08,False
B1993,P1842,AI093,2026-03-11 11:37:36.952,CANCELLED,363f1adc873757a4,5B,e5280ee28884b50a,+91-9296XXXX55,False
B1994,P1923,UK090,2026-03-31 11:37:36.952,CONFIRMED,da4ee384e26af554,21D,6e9000a4cc142d0d,+91-9541XXXX74,False
B1995,P1503,SJ005,2025-11-20 11:37:36.952,CANCELLED,53a2ca77125777e7,11C,914d1e5ad1231795,+91-8860XXXX44,False
B1996,P1705,UK106,2025-08-08 11:37:36.952,CANCELLED,aac0e5e2c7f0714f,27E,307d1b802e1059aa,+91-7709XXXX27,False
B1997,P1122,6F223,2025-05-03 11:37:36.952,PENDING,837fa41e28143875,27B,b1844235a61a0e6a,+91-9548XXXX36,False
B1998,P1647,6F011,2025-10-23 11:37:36.952,CONFIRMED,bdba08d792d9180d,14C,b22649c38e376ac0,+91-8248XXXX33,False
B1999,P1412,UK124,2025-08-08 11:37:36.952,INVALID,8d1f06f923edf426,12B,8d8900a7f382a67f,+91-7414XXXX88,True
